numerics/lpfeastol = 1e-08
presolving:
(round 1, fast)       403 del vars, 806 del conss, 0 add conss, 2207 chg bounds, 0 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 0 clqs
(round 2, exhaustive) 403 del vars, 808 del conss, 402 add conss, 2207 chg bounds, 0 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 0 clqs
(round 3, fast)       403 del vars, 808 del conss, 402 add conss, 2607 chg bounds, 0 chg sides, 0 chg coeffs, 2 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 403 del vars, 808 del conss, 402 add conss, 2607 chg bounds, 0 chg sides, 0 chg coeffs, 203 upgd conss, 0 impls, 0 clqs
(round 5, exhaustive) 403 del vars, 808 del conss, 402 add conss, 2607 chg bounds, 0 chg sides, 0 chg coeffs, 204 upgd conss, 201 impls, 0 clqs
   (0.4s) probing cycle finished: starting next cycle
presolving (6 rounds: 6 fast, 4 medium, 4 exhaustive):
 403 deleted vars, 808 deleted constraints, 402 added constraints, 2607 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 322 implications, 0 cliques
presolved problem has 1204 variables (201 bin, 0 int, 0 impl, 1003 cont) and 1007 constraints
    400 constraints of type <soc>
    201 constraints of type <varbound>
      1 constraints of type <knapsack>
    405 constraints of type <linear>
Presolving Time: 0.38
numerics/lpfeastol = 1e-08

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  5398 |     - |  72M|-1.151656e+00 |-1.000000e+00 |  15.17%
      1 |     0 |  5452 |     - |  72M|-1.151645e+00 |-1.000000e+00 |  15.16%
      1 |     0 |  5478 |     - |  72M|-1.151641e+00 |-1.000000e+00 |  15.16%
      1 |     0 |  5488 |     - |  72M|-1.151640e+00 |-1.000000e+00 |  15.16%
      1 |     2 | 62206 |     - |  72M|-1.151640e+00 |-1.000000e+00 |  15.16%
f    27 |    28 |112521 |4131.6 |  74M|-1.151640e+00 |-1.082340e+00 |   6.40%
e    34 |    35 |129587 |3772.4 |  81M|-1.151640e+00 |-1.093559e+00 |   5.31%
    100 |    89 |205423 |2023.5 |  86M|-1.151602e+00 |-1.093559e+00 |   5.31%
*   134 |   119 |242038 |1781.5 |  90M|-1.151602e+00 |-1.112801e+00 |   3.49%
*   137 |   118 |246474 |1774.8 |  90M|-1.151602e+00 |-1.121517e+00 |   2.68%
    200 |   165 |296249 |1463.1 |  91M|-1.151602e+00 |-1.121517e+00 |   2.68%
*   206 |   163 |307028 |1472.8 |  93M|-1.151602e+00 |-1.121811e+00 |   2.66%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
*   215 |   165 |318452 |1464.3 |  93M|-1.151602e+00 |-1.124481e+00 |   2.41%
*   232 |   172 |336222 |1433.4 |  94M|-1.151602e+00 |-1.125861e+00 |   2.29%
*   243 |   175 |355837 |1449.3 |  95M|-1.151602e+00 |-1.127266e+00 |   2.16%
    300 |   200 |421392 |1392.3 |  97M|-1.151596e+00 |-1.127266e+00 |   2.16%
    400 |   238 |527303 |1308.8 | 102M|-1.150939e+00 |-1.127266e+00 |   2.10%
C   443 |   262 |585864 |1313.9 | 103M|-1.150922e+00 |-1.131512e+00 |   1.72%
    500 |   291 |637784 |1267.9 | 107M|-1.150922e+00 |-1.131512e+00 |   1.72%
    600 |   323 |720535 |1194.4 | 109M|-1.150921e+00 |-1.131512e+00 |   1.72%
    700 |   345 |811670 |1153.9 | 114M|-1.150857e+00 |-1.131512e+00 |   1.71%
    800 |   377 |899658 |1119.6 | 117M|-1.150299e+00 |-1.131512e+00 |   1.66%
    900 |   393 |977573 |1081.7 | 120M|-1.150231e+00 |-1.131512e+00 |   1.65%
   1000 |   403 |  1057k|1053.2 | 122M|-1.150214e+00 |-1.131512e+00 |   1.65%
   1100 |   417 |  1135k|1028.3 | 126M|-1.150188e+00 |-1.131512e+00 |   1.65%
   1200 |   441 |  1201k| 997.7 | 130M|-1.150188e+00 |-1.131512e+00 |   1.65%
   1300 |   461 |  1262k| 967.8 | 132M|-1.150170e+00 |-1.131512e+00 |   1.65%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1400 |   493 |  1305k| 929.5 | 136M|-1.150054e+00 |-1.131512e+00 |   1.64%
   1500 |   513 |  1364k| 907.0 | 139M|-1.149863e+00 |-1.131512e+00 |   1.62%
   1600 |   525 |  1434k| 893.8 | 143M|-1.149863e+00 |-1.131512e+00 |   1.62%
   1700 |   531 |  1517k| 889.9 | 144M|-1.149616e+00 |-1.131512e+00 |   1.60%
   1800 |   535 |  1599k| 886.0 | 149M|-1.149616e+00 |-1.131512e+00 |   1.60%
   1900 |   547 |  1669k| 876.2 | 151M|-1.149565e+00 |-1.131512e+00 |   1.60%
   2000 |   551 |  1738k| 867.1 | 153M|-1.149477e+00 |-1.131512e+00 |   1.59%
*  2047 |   546 |  1782k| 868.7 | 156M|-1.149448e+00 |-1.132210e+00 |   1.52%
   2100 |   545 |  1820k| 864.9 | 156M|-1.149383e+00 |-1.132210e+00 |   1.52%
   2200 |   551 |  1893k| 858.8 | 159M|-1.149372e+00 |-1.132210e+00 |   1.52%
   2300 |   563 |  1963k| 852.0 | 163M|-1.149357e+00 |-1.132210e+00 |   1.51%
   2400 |   571 |  2055k| 854.8 | 165M|-1.149357e+00 |-1.132210e+00 |   1.51%
   2500 |   577 |  2129k| 850.2 | 167M|-1.149336e+00 |-1.132210e+00 |   1.51%
   2600 |   577 |  2197k| 843.6 | 170M|-1.149291e+00 |-1.132210e+00 |   1.51%
   2700 |   585 |  2275k| 841.0 | 172M|-1.149262e+00 |-1.132210e+00 |   1.51%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2800 |   595 |  2337k| 833.5 | 173M|-1.149256e+00 |-1.132210e+00 |   1.51%
   2900 |   611 |  2401k| 826.5 | 179M|-1.149205e+00 |-1.132210e+00 |   1.50%
   3000 |   633 |  2461k| 819.0 | 182M|-1.149193e+00 |-1.132210e+00 |   1.50%
*  3060 |   635 |  2510k| 819.1 | 185M|-1.149158e+00 |-1.133091e+00 |   1.42%
   3100 |   641 |  2536k| 816.9 | 186M|-1.149072e+00 |-1.133091e+00 |   1.41%
   3200 |   643 |  2603k| 812.3 | 188M|-1.148950e+00 |-1.133091e+00 |   1.40%
   3300 |   651 |  2679k| 810.6 | 191M|-1.148950e+00 |-1.133091e+00 |   1.40%
   3400 |   663 |  2743k| 805.7 | 193M|-1.148950e+00 |-1.133091e+00 |   1.40%
   3500 |   685 |  2818k| 804.1 | 196M|-1.148942e+00 |-1.133091e+00 |   1.40%
   3600 |   699 |  2868k| 795.7 | 202M|-1.148928e+00 |-1.133091e+00 |   1.40%
   3700 |   717 |  2916k| 787.1 | 205M|-1.148882e+00 |-1.133091e+00 |   1.39%
   3800 |   739 |  2972k| 781.0 | 207M|-1.148738e+00 |-1.133091e+00 |   1.38%
   3900 |   751 |  3025k| 774.7 | 212M|-1.148692e+00 |-1.133091e+00 |   1.38%
   4000 |   757 |  3094k| 772.5 | 215M|-1.148580e+00 |-1.133091e+00 |   1.37%
   4100 |   767 |  3160k| 769.7 | 217M|-1.148580e+00 |-1.133091e+00 |   1.37%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4200 |   783 |  3229k| 767.9 | 220M|-1.148580e+00 |-1.133091e+00 |   1.37%
   4300 |   795 |  3293k| 764.9 | 226M|-1.148580e+00 |-1.133091e+00 |   1.37%
   4400 |   803 |  3359k| 762.5 | 229M|-1.148575e+00 |-1.133091e+00 |   1.37%
   4500 |   821 |  3416k| 758.4 | 231M|-1.148528e+00 |-1.133091e+00 |   1.36%
   4600 |   843 |  3473k| 754.3 | 234M|-1.148528e+00 |-1.133091e+00 |   1.36%
   4700 |   865 |  3523k| 748.8 | 237M|-1.148516e+00 |-1.133091e+00 |   1.36%
   4800 |   891 |  3591k| 747.3 | 241M|-1.148487e+00 |-1.133091e+00 |   1.36%
   4900 |   903 |  3654k| 744.9 | 245M|-1.148487e+00 |-1.133091e+00 |   1.36%
   5000 |   927 |  3706k| 740.4 | 247M|-1.148464e+00 |-1.133091e+00 |   1.36%
   5100 |   947 |  3758k| 736.2 | 249M|-1.148458e+00 |-1.133091e+00 |   1.36%
   5200 |   971 |  3815k| 733.0 | 252M|-1.148458e+00 |-1.133091e+00 |   1.36%
   5300 |   989 |  3863k| 728.1 | 258M|-1.148458e+00 |-1.133091e+00 |   1.36%
   5400 |  1001 |  3921k| 725.5 | 260M|-1.148458e+00 |-1.133091e+00 |   1.36%
   5500 |  1009 |  3984k| 723.6 | 262M|-1.148458e+00 |-1.133091e+00 |   1.36%
   5600 |  1015 |  4031k| 719.1 | 264M|-1.148458e+00 |-1.133091e+00 |   1.36%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5700 |  1025 |  4088k| 716.5 | 270M|-1.148421e+00 |-1.133091e+00 |   1.35%
   5800 |  1035 |  4151k| 715.1 | 272M|-1.148409e+00 |-1.133091e+00 |   1.35%
   5900 |  1053 |  4223k| 715.0 | 276M|-1.148338e+00 |-1.133091e+00 |   1.35%
   6000 |  1061 |  4290k| 714.4 | 278M|-1.148280e+00 |-1.133091e+00 |   1.34%
   6100 |  1075 |  4355k| 713.3 | 281M|-1.148255e+00 |-1.133091e+00 |   1.34%
   6200 |  1087 |  4411k| 710.8 | 283M|-1.148233e+00 |-1.133091e+00 |   1.34%
   6300 |  1099 |  4474k| 709.6 | 285M|-1.148206e+00 |-1.133091e+00 |   1.33%
   6400 |  1109 |  4539k| 708.6 | 292M|-1.148206e+00 |-1.133091e+00 |   1.33%
   6500 |  1119 |  4606k| 708.0 | 294M|-1.148070e+00 |-1.133091e+00 |   1.32%
   6600 |  1129 |  4668k| 706.7 | 297M|-1.148026e+00 |-1.133091e+00 |   1.32%
   6700 |  1143 |  4731k| 705.5 | 300M|-1.148012e+00 |-1.133091e+00 |   1.32%
   6800 |  1161 |  4784k| 702.9 | 306M|-1.147896e+00 |-1.133091e+00 |   1.31%
   6900 |  1177 |  4840k| 700.9 | 308M|-1.147885e+00 |-1.133091e+00 |   1.31%
*  6924 |  1177 |  4859k| 701.3 | 310M|-1.147885e+00 |-1.133092e+00 |   1.31%
   7000 |  1185 |  4914k| 701.4 | 310M|-1.147885e+00 |-1.133092e+00 |   1.31%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7100 |  1207 |  4971k| 699.6 | 312M|-1.147883e+00 |-1.133092e+00 |   1.31%
   7200 |  1225 |  5023k| 697.0 | 318M|-1.147873e+00 |-1.133092e+00 |   1.30%
   7300 |  1235 |  5085k| 696.0 | 320M|-1.147852e+00 |-1.133092e+00 |   1.30%
   7400 |  1241 |  5143k| 694.4 | 322M|-1.147850e+00 |-1.133092e+00 |   1.30%
   7500 |  1251 |  5210k| 694.2 | 325M|-1.147846e+00 |-1.133092e+00 |   1.30%
   7600 |  1275 |  5266k| 692.3 | 327M|-1.147846e+00 |-1.133092e+00 |   1.30%
   7700 |  1305 |  5334k| 692.3 | 334M|-1.147813e+00 |-1.133092e+00 |   1.30%
   7800 |  1321 |  5406k| 692.6 | 338M|-1.147758e+00 |-1.133092e+00 |   1.29%
   7900 |  1341 |  5463k| 691.1 | 340M|-1.147743e+00 |-1.133092e+00 |   1.29%
   8000 |  1357 |  5513k| 688.6 | 343M|-1.147733e+00 |-1.133092e+00 |   1.29%
   8100 |  1377 |  5572k| 687.4 | 345M|-1.147689e+00 |-1.133092e+00 |   1.29%
   8200 |  1401 |  5641k| 687.4 | 350M|-1.147680e+00 |-1.133092e+00 |   1.29%
   8300 |  1421 |  5705k| 686.9 | 353M|-1.147680e+00 |-1.133092e+00 |   1.29%
   8400 |  1453 |  5768k| 686.2 | 356M|-1.147662e+00 |-1.133092e+00 |   1.29%
   8500 |  1487 |  5837k| 686.3 | 358M|-1.147661e+00 |-1.133092e+00 |   1.29%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8600 |  1507 |  5900k| 685.6 | 361M|-1.147661e+00 |-1.133092e+00 |   1.29%
   8700 |  1537 |  5964k| 685.1 | 364M|-1.147654e+00 |-1.133092e+00 |   1.29%
   8800 |  1559 |  6034k| 685.3 | 367M|-1.147654e+00 |-1.133092e+00 |   1.29%
   8900 |  1587 |  6104k| 685.4 | 369M|-1.147654e+00 |-1.133092e+00 |   1.29%
   9000 |  1611 |  6168k| 684.9 | 371M|-1.147643e+00 |-1.133092e+00 |   1.28%
   9100 |  1627 |  6236k| 684.8 | 374M|-1.147541e+00 |-1.133092e+00 |   1.28%
   9200 |  1655 |  6320k| 686.5 | 377M|-1.147541e+00 |-1.133092e+00 |   1.28%
   9300 |  1669 |  6397k| 687.4 | 378M|-1.147521e+00 |-1.133092e+00 |   1.27%
   9400 |  1685 |  6468k| 687.6 | 389M|-1.147504e+00 |-1.133092e+00 |   1.27%
   9500 |  1695 |  6535k| 687.5 | 392M|-1.147495e+00 |-1.133092e+00 |   1.27%
   9600 |  1705 |  6605k| 687.6 | 394M|-1.147495e+00 |-1.133092e+00 |   1.27%
   9700 |  1719 |  6678k| 688.0 | 398M|-1.147495e+00 |-1.133092e+00 |   1.27%
   9800 |  1741 |  6740k| 687.3 | 403M|-1.147495e+00 |-1.133092e+00 |   1.27%
   9900 |  1757 |  6796k| 686.1 | 406M|-1.147483e+00 |-1.133092e+00 |   1.27%
  10000 |  1771 |  6861k| 685.7 | 408M|-1.147442e+00 |-1.133092e+00 |   1.27%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  10100 |  1793 |  6913k| 684.1 | 410M|-1.147398e+00 |-1.133092e+00 |   1.26%
  10200 |  1813 |  6979k| 683.9 | 415M|-1.147363e+00 |-1.133092e+00 |   1.26%
  10300 |  1825 |  7046k| 683.7 | 416M|-1.147363e+00 |-1.133092e+00 |   1.26%
  10400 |  1847 |  7113k| 683.5 | 419M|-1.147356e+00 |-1.133092e+00 |   1.26%
  10500 |  1869 |  7181k| 683.5 | 422M|-1.147351e+00 |-1.133092e+00 |   1.26%
  10600 |  1895 |  7244k| 683.1 | 426M|-1.147351e+00 |-1.133092e+00 |   1.26%
  10700 |  1909 |  7302k| 682.1 | 430M|-1.147351e+00 |-1.133092e+00 |   1.26%
  10800 |  1927 |  7371k| 682.1 | 432M|-1.147351e+00 |-1.133092e+00 |   1.26%
  10900 |  1951 |  7425k| 680.8 | 434M|-1.147351e+00 |-1.133092e+00 |   1.26%
  11000 |  1971 |  7485k| 680.1 | 437M|-1.147351e+00 |-1.133092e+00 |   1.26%
  11100 |  1997 |  7535k| 678.5 | 440M|-1.147351e+00 |-1.133092e+00 |   1.26%
  11200 |  2013 |  7588k| 677.2 | 450M|-1.147351e+00 |-1.133092e+00 |   1.26%
  11300 |  2033 |  7641k| 675.8 | 453M|-1.147351e+00 |-1.133092e+00 |   1.26%
  11400 |  2055 |  7706k| 675.6 | 455M|-1.147351e+00 |-1.133092e+00 |   1.26%
  11500 |  2069 |  7776k| 675.9 | 461M|-1.147300e+00 |-1.133092e+00 |   1.25%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11600 |  2087 |  7840k| 675.5 | 463M|-1.147281e+00 |-1.133092e+00 |   1.25%
  11700 |  2103 |  7895k| 674.4 | 467M|-1.147281e+00 |-1.133092e+00 |   1.25%
  11800 |  2121 |  7950k| 673.4 | 470M|-1.147248e+00 |-1.133092e+00 |   1.25%
  11900 |  2135 |  8010k| 672.8 | 473M|-1.147248e+00 |-1.133092e+00 |   1.25%
  12000 |  2159 |  8067k| 672.0 | 475M|-1.147240e+00 |-1.133092e+00 |   1.25%
  12100 |  2183 |  8120k| 670.7 | 477M|-1.147227e+00 |-1.133092e+00 |   1.25%
  12200 |  2205 |  8199k| 671.7 | 481M|-1.147208e+00 |-1.133092e+00 |   1.25%
  12300 |  2213 |  8263k| 671.5 | 484M|-1.147175e+00 |-1.133092e+00 |   1.24%
  12400 |  2235 |  8322k| 670.8 | 486M|-1.147166e+00 |-1.133092e+00 |   1.24%
  12500 |  2251 |  8381k| 670.1 | 488M|-1.147165e+00 |-1.133092e+00 |   1.24%
  12600 |  2267 |  8440k| 669.5 | 491M|-1.147158e+00 |-1.133092e+00 |   1.24%
  12700 |  2279 |  8499k| 668.9 | 494M|-1.147152e+00 |-1.133092e+00 |   1.24%
  12800 |  2313 |  8554k| 668.0 | 497M|-1.147142e+00 |-1.133092e+00 |   1.24%
  12900 |  2333 |  8610k| 667.2 | 501M|-1.147142e+00 |-1.133092e+00 |   1.24%
  13000 |  2355 |  8676k| 667.1 | 504M|-1.147142e+00 |-1.133092e+00 |   1.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13100 |  2373 |  8730k| 666.1 | 507M|-1.147142e+00 |-1.133092e+00 |   1.24%
  13200 |  2383 |  8793k| 665.9 | 512M|-1.147142e+00 |-1.133092e+00 |   1.24%
  13300 |  2403 |  8856k| 665.6 | 514M|-1.147142e+00 |-1.133092e+00 |   1.24%
  13400 |  2427 |  8903k| 664.1 | 525M|-1.147142e+00 |-1.133092e+00 |   1.24%
  13500 |  2453 |  8960k| 663.4 | 528M|-1.147142e+00 |-1.133092e+00 |   1.24%
  13600 |  2475 |  9010k| 662.2 | 531M|-1.147142e+00 |-1.133092e+00 |   1.24%
  13700 |  2501 |  9066k| 661.5 | 533M|-1.147112e+00 |-1.133092e+00 |   1.24%
  13800 |  2517 |  9122k| 660.7 | 536M|-1.147112e+00 |-1.133092e+00 |   1.24%
  13900 |  2527 |  9183k| 660.3 | 538M|-1.147112e+00 |-1.133092e+00 |   1.24%
  14000 |  2539 |  9238k| 659.5 | 540M|-1.147112e+00 |-1.133092e+00 |   1.24%
  14100 |  2545 |  9302k| 659.4 | 545M|-1.147111e+00 |-1.133092e+00 |   1.24%
  14200 |  2575 |  9351k| 658.2 | 546M|-1.147111e+00 |-1.133092e+00 |   1.24%
  14300 |  2599 |  9413k| 658.0 | 549M|-1.147109e+00 |-1.133092e+00 |   1.24%
  14400 |  2623 |  9465k| 657.0 | 551M|-1.147107e+00 |-1.133092e+00 |   1.24%
  14500 |  2637 |  9521k| 656.4 | 554M|-1.147090e+00 |-1.133092e+00 |   1.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14600 |  2649 |  9583k| 656.1 | 558M|-1.147090e+00 |-1.133092e+00 |   1.24%
  14700 |  2669 |  9637k| 655.3 | 560M|-1.147077e+00 |-1.133092e+00 |   1.23%
  14800 |  2695 |  9688k| 654.3 | 562M|-1.147059e+00 |-1.133092e+00 |   1.23%
  14900 |  2711 |  9750k| 654.1 | 565M|-1.147049e+00 |-1.133092e+00 |   1.23%
  15000 |  2717 |  9816k| 654.1 | 568M|-1.147038e+00 |-1.133092e+00 |   1.23%
  15100 |  2727 |  9874k| 653.6 | 569M|-1.147003e+00 |-1.133092e+00 |   1.23%
  15200 |  2731 |  9928k| 652.9 | 572M|-1.146976e+00 |-1.133092e+00 |   1.23%
  15300 |  2741 |  9996k| 653.1 | 575M|-1.146976e+00 |-1.133092e+00 |   1.23%
  15400 |  2761 | 10049k| 652.3 | 577M|-1.146975e+00 |-1.133092e+00 |   1.23%
  15500 |  2773 | 10110k| 652.0 | 580M|-1.146941e+00 |-1.133092e+00 |   1.22%
  15600 |  2783 | 10170k| 651.7 | 583M|-1.146929e+00 |-1.133092e+00 |   1.22%
  15700 |  2805 | 10229k| 651.3 | 586M|-1.146917e+00 |-1.133092e+00 |   1.22%
  15800 |  2829 | 10310k| 652.3 | 588M|-1.146899e+00 |-1.133092e+00 |   1.22%
  15900 |  2837 | 10358k| 651.2 | 592M|-1.146870e+00 |-1.133092e+00 |   1.22%
  16000 |  2847 | 10410k| 650.4 | 594M|-1.146870e+00 |-1.133092e+00 |   1.22%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  16100 |  2857 | 10467k| 649.9 | 597M|-1.146870e+00 |-1.133092e+00 |   1.22%
  16200 |  2865 | 10526k| 649.5 | 598M|-1.146862e+00 |-1.133092e+00 |   1.22%
  16300 |  2877 | 10594k| 649.7 | 611M|-1.146834e+00 |-1.133092e+00 |   1.21%
  16400 |  2895 | 10660k| 649.8 | 612M|-1.146834e+00 |-1.133092e+00 |   1.21%
  16500 |  2909 | 10717k| 649.3 | 616M|-1.146834e+00 |-1.133092e+00 |   1.21%
  16600 |  2917 | 10772k| 648.7 | 621M|-1.146826e+00 |-1.133092e+00 |   1.21%
  16700 |  2933 | 10829k| 648.2 | 623M|-1.146826e+00 |-1.133092e+00 |   1.21%
  16800 |  2953 | 10886k| 647.8 | 626M|-1.146817e+00 |-1.133092e+00 |   1.21%
  16900 |  2973 | 10947k| 647.5 | 628M|-1.146817e+00 |-1.133092e+00 |   1.21%
  17000 |  2979 | 11009k| 647.4 | 630M|-1.146798e+00 |-1.133092e+00 |   1.21%
  17100 |  2995 | 11073k| 647.3 | 631M|-1.146798e+00 |-1.133092e+00 |   1.21%
  17200 |  3003 | 11144k| 647.7 | 634M|-1.146798e+00 |-1.133092e+00 |   1.21%
  17300 |  3029 | 11195k| 646.9 | 637M|-1.146782e+00 |-1.133092e+00 |   1.21%
  17400 |  3049 | 11257k| 646.7 | 641M|-1.146771e+00 |-1.133092e+00 |   1.21%
  17500 |  3063 | 11312k| 646.2 | 644M|-1.146771e+00 |-1.133092e+00 |   1.21%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17600 |  3075 | 11369k| 645.7 | 647M|-1.146738e+00 |-1.133092e+00 |   1.20%
  17700 |  3091 | 11423k| 645.1 | 649M|-1.146738e+00 |-1.133092e+00 |   1.20%
  17800 |  3101 | 11484k| 644.9 | 652M|-1.146738e+00 |-1.133092e+00 |   1.20%
  17900 |  3123 | 11545k| 644.7 | 654M|-1.146737e+00 |-1.133092e+00 |   1.20%
  18000 |  3133 | 11606k| 644.5 | 656M|-1.146735e+00 |-1.133092e+00 |   1.20%
  18100 |  3145 | 11668k| 644.4 | 659M|-1.146721e+00 |-1.133092e+00 |   1.20%
  18200 |  3155 | 11725k| 644.0 | 663M|-1.146721e+00 |-1.133092e+00 |   1.20%
  18300 |  3167 | 11791k| 644.1 | 665M|-1.146709e+00 |-1.133092e+00 |   1.20%
  18400 |  3179 | 11844k| 643.5 | 665M|-1.146702e+00 |-1.133092e+00 |   1.20%
  18500 |  3195 | 11901k| 643.1 | 668M|-1.146695e+00 |-1.133092e+00 |   1.20%
  18600 |  3205 | 11953k| 642.4 | 670M|-1.146693e+00 |-1.133092e+00 |   1.20%
  18700 |  3223 | 12007k| 641.9 | 672M|-1.146672e+00 |-1.133092e+00 |   1.20%
  18800 |  3237 | 12060k| 641.3 | 676M|-1.146659e+00 |-1.133092e+00 |   1.20%
  18900 |  3249 | 12113k| 640.7 | 679M|-1.146659e+00 |-1.133092e+00 |   1.20%
  19000 |  3271 | 12166k| 640.1 | 683M|-1.146656e+00 |-1.133092e+00 |   1.20%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  19100 |  3303 | 12214k| 639.3 | 684M|-1.146656e+00 |-1.133092e+00 |   1.20%
  19200 |  3323 | 12266k| 638.6 | 687M|-1.146656e+00 |-1.133092e+00 |   1.20%
  19300 |  3335 | 12317k| 638.0 | 689M|-1.146611e+00 |-1.133092e+00 |   1.19%
  19400 |  3365 | 12371k| 637.5 | 692M|-1.146603e+00 |-1.133092e+00 |   1.19%
  19500 |  3385 | 12417k| 636.5 | 696M|-1.146602e+00 |-1.133092e+00 |   1.19%
  19600 |  3407 | 12476k| 636.3 | 698M|-1.146597e+00 |-1.133092e+00 |   1.19%
  19700 |  3423 | 12531k| 635.9 | 700M|-1.146580e+00 |-1.133092e+00 |   1.19%
  19800 |  3435 | 12591k| 635.7 | 701M|-1.146569e+00 |-1.133092e+00 |   1.19%
  19900 |  3439 | 12655k| 635.8 | 718M|-1.146497e+00 |-1.133092e+00 |   1.18%
  20000 |  3447 | 12709k| 635.3 | 721M|-1.146486e+00 |-1.133092e+00 |   1.18%
  20100 |  3457 | 12762k| 634.7 | 723M|-1.146482e+00 |-1.133092e+00 |   1.18%
  20200 |  3467 | 12811k| 634.0 | 727M|-1.146482e+00 |-1.133092e+00 |   1.18%
  20300 |  3481 | 12870k| 633.8 | 729M|-1.146471e+00 |-1.133092e+00 |   1.18%
